id,price,number_of_reviews,availability_365,room_type,neighbourhood,neighbourhood_group,accommodates,bedrooms,bathrooms,host_is_superhost,reviews_per_month,last_review,first_review,calculated_host_listings_count,latitude,longitude,minimum_nights,host_name,host_since,number_of_reviews_ltm,instant_bookable,host_response_rate,host_acceptance_rate,host_response_time
964702514979707673,100.0,0,363,Private room,Santo Antnio,Lisboa,2,1.0,1.0,False,0.0,0,0,2,38.72618,-9.14724,2,David Vinicius,2023-08-20,0,False,0.4,0.39,a few days or more
964923968507892155,259.0,14,247,Entire home/apt,Estrela,Lisboa,6,2.0,1.5,False,1.13,2024-02-29,2023-09-08,22,38.712534,-9.1565409,1,Rosimery,2022-11-27,13,False,0.49,0.86,a few days or more
964965059297574374,259.0,6,270,Entire home/apt,Campo de Ourique,Lisboa,6,2.0,1.0,False,0.48,2023-11-13,2023-09-03,22,38.7149794,-9.1657322,1,Rosimery,2022-11-27,5,True,0.49,0.86,a few days or more
965047859245085364,13.0,3,178,Private room,A dos Cunhados e Maceira,Torres Vedras,2,1.0,0.5,False,0.32,2024-05-29,2023-12-06,2,39.145303487695614,-9.358681811121263,30,Destiny,2023-08-10,3,False,1.0,0.83,within an hour
965098000784762426,50.0,49,160,Private room,Misericrdia,Lisboa,2,1.0,1.0,True,4.2,2024-09-14,2023-10-01,4,38.7089597,-9.1520202,3,Maria Alice,2022-10-22,49,False,1.0,0.96,within an hour
965103853362426217,250.0,2,353,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,False,0.16,2023-10-08,2023-09-12,3,38.7105684,-9.1377711,3,Vasco,2023-02-22,1,True,0.9732574819401446,0.92,a few days or more
965123765967278318,110.0,2,253,Entire home/apt,Alcntara,Lisboa,4,2.0,2.0,True,0.35,2024-08-01,2024-03-27,11,38.701513191086455,-9.180583740671148,29,Sandrine Et David,2019-06-18,2,False,1.0,0.98,within an hour
965159666958240153,123.0,7,138,Entire home/apt,Beato,Lisboa,4,1.0,1.0,False,2.33,2024-08-29,2024-06-17,40,38.73715748595072,-9.1216615529108,1,BeGuest,2014-06-25,7,True,0.95,0.99,within an hour
965189010719589797,70.0,3,231,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,3,2.0,1.0,False,1.55,2024-09-07,2024-07-19,1,38.692211119616594,-9.299607613815178,1,Carla,2023-08-24,3,True,1.0,1.0,within an hour
965196142946702192,133.0,0,280,Entire home/apt,Areeiro,Lisboa,3,0.0,1.0,False,0.0,0,0,212,38.74499618699198,-9.142135704574263,31,Ukio,2021-08-19,0,False,0.96,0.97,within an hour
965204539042898861,126.0,1,308,Entire home/apt,Areeiro,Lisboa,3,0.0,1.0,False,1.0,2024-09-03,2024-09-03,212,38.744691315890904,-9.143799629641537,31,Ukio,2021-08-19,1,True,0.96,0.97,within an hour
965205893919944916,125.0,0,288,Entire home/apt,Areeiro,Lisboa,3,0.0,1.0,False,0.0,0,0,212,38.74438,-9.14171,31,Ukio,2021-08-19,0,False,0.96,0.97,within an hour
965228177274035949,473.0,6,361,Entire home/apt,Ericeira,Mafra,8,4.0,2.5,True,0.49,2024-06-19,2023-09-12,6,38.9614924,-9.4177531,3,Alessandra,2017-11-02,5,True,1.0,1.0,within an hour
965241153711138094,235.0,5,342,Entire home/apt,Lourinh e Atalaia,Lourinh,6,3.0,2.0,False,0.58,2024-09-01,2024-01-01,1,39.220005269987894,-9.291667765332026,6,Bart,2018-01-10,5,False,1.0,1.0,within an hour
965315997818602926,83.0,8,329,Private room,Ericeira,Mafra,2,1.0,3.5,True,0.67,2024-08-28,2023-09-23,5,38.96304,-9.41597,1,Ana,2023-06-30,8,False,0.97,0.78,within a few hours
965343770735349302,108.0,10,99,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.5,False,0.84,2024-05-27,2023-09-24,9,38.714629777027035,-9.145685090273446,2,Percursos100impar,2017-06-09,10,False,0.95,0.6,within a few hours
965367428465502257,91.0,1,336,Private room,Ericeira,Mafra,2,1.0,3.5,True,1.0,2024-08-22,2024-08-22,5,38.963113220119865,-9.417213301343882,1,Ana,2023-06-30,1,False,0.97,0.78,within a few hours
965634169294897056,114.0,25,346,Entire home/apt,Santa Maria Maior,Lisboa,4,1.0,1.0,False,2.17,2024-08-31,2023-10-05,161,38.7099062,-9.13917,3,BnBird,2016-06-06,25,True,1.0,1.0,within an hour
965705586222699532,77.0,25,329,Entire home/apt,So Vicente,Lisboa,2,1.0,1.0,False,2.02,2024-08-17,2023-09-09,161,38.7183931,-9.1288539,3,BnBird,2016-06-06,24,True,1.0,1.0,within an hour
965743624076841887,149.0,21,334,Entire home/apt,Cascais e Estoril,Cascais,8,3.0,2.0,False,1.68,2024-08-18,2023-09-06,68,38.6954277,-9.3731404,3,SmithAndAdams,2023-04-04,18,True,1.0,1.0,within an hour
965838420984657086,182.0,2,18,Entire home/apt,Cascais e Estoril,Cascais,6,3.0,2.0,False,0.9,2024-09-06,2024-07-10,29,38.69709123662183,-9.442930491401675,3,Checkinhome,2013-12-13,2,False,1.0,1.0,within an hour
965855285339727421,101.0,50,234,Entire home/apt,Alvalade,Lisboa,6,2.0,1.5,True,5.3,2024-09-08,2023-12-07,5,38.755452378639966,-9.144101386234054,1,Ursula,2022-10-29,50,True,1.0,0.99,within an hour
965868948123931458,60.0,45,154,Private room,Santa Maria Maior,Lisboa,2,1.0,1.0,False,3.97,2024-09-04,2023-10-11,5,38.71132,-9.13123,1,Mario,2014-07-11,45,False,0.95,1.0,within an hour
965873470311026046,61.0,72,249,Private room,Mafra,Mafra,2,1.0,1.0,True,5.68,2024-09-08,2023-09-01,2,38.93586,-9.33012,1,Maria,2023-08-25,70,True,1.0,0.99,within an hour
965896495839732828,147.0,3,364,Entire home/apt,Santo Isidoro,Mafra,4,2.0,1.0,False,1.23,2024-08-25,2024-07-04,18,38.996421,-9.4133899,1,Holidu,2021-11-22,3,True,1.0,1.0,within an hour
966012443504769023,94.0,31,213,Entire home/apt,Ajuda,Lisboa,4,2.0,2.0,False,2.55,2024-08-22,2023-09-17,2,38.70391320189933,-9.19989580000001,4,Frederico,2017-08-18,31,True,1.0,1.0,within an hour
966018383604919967,137.0,1,285,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,True,0.17,2024-03-19,2024-03-19,20,38.710614,-9.1503134,30,Gem,2014-06-23,1,True,1.0,1.0,within an hour
966112068260395147,41.0,2,248,Private room,Arroios,Lisboa,2,1.0,1.0,False,0.17,2023-10-13,2023-09-27,12,38.7361098,-9.131931,1,Shad,2020-11-28,2,True,0.96,0.99,within an hour
966119656729092764,58.0,3,257,Private room,Arroios,Lisboa,4,1.0,1.0,False,0.24,2023-09-30,2023-08-30,12,38.7361098,-9.131931,1,Shad,2020-11-28,1,True,0.96,0.99,within an hour
966124871224218792,13.0,3,270,Shared room,Arroios,Lisboa,1,1.0,1.0,False,0.24,2024-03-13,2023-09-03,12,38.7361098,-9.131931,1,Shad,2020-11-28,2,True,0.96,0.99,within an hour
966386328136994327,97.0,21,48,Entire home/apt,Carcavelos e Parede,Cascais,4,0.0,1.0,True,1.68,2024-09-01,2023-09-06,4,38.6924797,-9.356918,2,Pedro,2023-05-18,20,True,1.0,0.99,within an hour
971649088402698537,123.0,0,71,Entire home/apt,Colares,Sintra,5,2.0,2.0,False,0.0,0,0,2,38.8337329,-9.4545562,12,Isidro,2017-12-20,0,False,1.0,1.0,within a few hours
971653970649393376,82.0,12,293,Entire home/apt,Penha de Frana,Lisboa,5,1.0,1.5,False,1.37,2024-09-06,2023-12-27,3,38.73155415164486,-9.125796323986094,2,C,2016-01-09,12,True,1.0,1.0,within an hour
971727562082046878,85.0,17,352,Entire home/apt,Carnide,Lisboa,4,1.0,1.0,False,1.42,2024-07-11,2023-09-23,3,38.7678343,-9.1796942,2,Marilene,2019-10-13,17,True,1.0,0.99,within an hour
971748918871958602,54.0,3,321,Entire home/apt,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,2,1.0,1.0,True,0.3,2024-07-10,2023-11-19,1,38.699818778920616,-9.240668378770351,12,Corinne,2018-02-21,3,False,1.0,1.0,within a few hours
971837455121683589,470.0,1,362,Entire home/apt,Lourinh e Atalaia,Lourinh,11,5.0,5.0,False,0.83,2024-08-10,2024-08-10,2,39.23502962273194,-9.297742866607289,2,Celia,2023-02-10,1,False,0.8,0.33,within a few hours
971865190501485508,116.0,18,319,Entire home/apt,Arroios,Lisboa,6,2.0,1.0,False,1.5,2024-07-30,2023-09-22,4,38.71673,-9.13955,2,Pedro And Claudia,2012-09-03,18,False,1.0,1.0,within an hour
972629417580421853,95.0,72,28,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,True,5.9,2024-09-10,2023-09-15,1,38.7173215,-9.1467407,3,Maria Teresa,2023-08-23,72,False,1.0,1.0,within an hour
973004510516402157,150.0,33,223,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,2.68,2024-08-21,2023-09-12,8,38.71219,-9.14208,3,Carlos,2014-11-07,32,True,1.0,1.0,within an hour
973022021392244740,153.0,0,2,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,False,0.0,0,0,295,38.72642,-9.14808,31,Blueground,2022-03-01,0,True,0.97,0.99,within a few hours
973062028707716523,182.0,0,247,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,2.0,False,0.0,0,0,212,38.71172,-9.14239,31,Ukio,2021-08-19,0,False,0.96,0.97,within an hour
973065359527987887,160.0,19,359,Entire home/apt,Marvila,Lisboa,2,1.0,1.5,True,1.59,2024-09-11,2023-09-23,1,38.7391039,-9.104582,1,Celine,2014-08-25,19,True,1.0,1.0,within an hour
973096420406937963,121.0,7,336,Entire home/apt,So Vicente,Lisboa,5,3.0,2.0,False,0.63,2024-08-24,2023-10-18,161,38.720522,-9.1273485,3,BnBird,2016-06-06,7,True,1.0,1.0,within an hour
973193934889384750,70.0,23,254,Entire home/apt,Carcavelos e Parede,Cascais,2,1.0,1.0,True,2.24,2024-08-25,2023-11-12,1,38.69916911967479,-9.354296632821235,3,Cris,2018-02-04,23,False,1.0,0.81,within a few hours
973244552114506115,125.0,72,329,Entire home/apt,Parque das Naes,Lisboa,6,3.0,1.0,False,6.05,2024-09-11,2023-09-24,1,38.77499,-9.10213,1,Prianka,2023-09-04,72,True,1.0,1.0,within an hour
973255633930324025,75.0,2,201,Entire home/apt,Santa Maria Maior,Lisboa,3,1.0,1.0,False,0.27,2024-05-27,2024-02-10,1,38.71611,-9.13347,30,Talia,2011-08-04,2,False,1.0,1.0,within an hour
973661622335984290,120.0,22,332,Entire home/apt,Santa Maria Maior,Lisboa,6,3.0,2.0,False,1.88,2024-08-27,2023-10-01,18,38.7158532,-9.1326645,1,Sergio,2013-01-14,22,True,0.94,1.0,within an hour
973761330957099144,149.0,21,39,Entire home/apt,Cascais e Estoril,Cascais,4,1.0,1.0,True,1.79,2024-08-21,2023-09-29,1,38.6968981381908,-9.441663814719847,2,Maria Gorete,2018-11-25,21,False,1.0,0.96,within an hour
973805585659580275,81.0,5,191,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,False,0.46,2024-08-04,2023-10-28,1,38.70594,-9.41086,1,Manuel,2023-09-05,5,True,1.0,1.0,within an hour
973817161030159599,109.0,66,260,Entire home/apt,Santa Maria Maior,Lisboa,3,0.0,1.0,False,5.48,2024-08-31,2023-09-20,2,38.71195,-9.13092,2,Vera,2016-10-15,66,True,1.0,1.0,within an hour
973925882115688684,67.0,42,324,Private room,Santo Antnio,Lisboa,2,1.0,1.0,True,3.39,2024-08-29,2023-09-09,1,38.72619342695633,-9.145597398037236,2,Lucia,2023-09-05,41,False,1.0,0.97,within a few hours
974006173228332099,450.0,3,268,Entire home/apt,Colares,Sintra,12,6.0,2.0,False,1.2,2024-08-10,2024-07-02,1,38.82884,-9.46396,7,Paula,2021-05-27,3,True,1.0,1.0,within an hour
974046228554299441,66.0,47,193,Entire home/apt,Moscavide e Portela,Loures,4,1.0,1.0,True,4.41,2024-09-01,2023-10-31,1,38.7773251384276,-9.10076088722503,2,Pedro,2018-03-24,47,False,1.0,0.99,within an hour
974336088376232878,52.0,0,269,Private room,Arroios,Lisboa,1,1.0,1.0,False,0.0,0,0,6,38.735631423217555,-9.13716371668436,1,Ana,2023-08-15,0,False,0.9732574819401446,0.11,a few days or more
974371757871666669,40.0,0,269,Private room,Alenquer (Santo Estvo e Triana),Alenquer,2,1.0,1.0,False,0.0,0,0,1,39.0458398,-9.0028156,1,Paulo,2023-09-06,0,False,0.9732574819401446,0.0,a few days or more
974410421508600197,166.0,6,289,Entire home/apt,So Domingos de Rana,Cascais,4,1.0,1.0,True,0.52,2024-08-29,2023-10-07,4,38.69912820316313,-9.342067483152654,2,Maria,2016-03-13,6,False,1.0,0.98,within an hour
974413683707641527,124.0,0,48,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.5,False,0.0,0,0,295,38.7266016,-9.1479989,31,Blueground,2022-03-01,0,False,0.97,0.99,within a few hours
974414018329573620,204.0,0,225,Entire home/apt,Avenidas Novas,Lisboa,6,3.0,3.0,False,0.0,0,0,295,38.727956,-9.1579352,31,Blueground,2022-03-01,0,False,0.97,0.99,within a few hours
974469855942362417,350.0,3,331,Entire home/apt,Cascais e Estoril,Cascais,8,4.0,4.0,False,0.27,2024-03-28,2023-10-13,2,38.6920375,-9.4186146,1,Catarina,2023-05-23,3,False,0.5,0.9,within a day
974569816651281902,153.0,18,324,Entire home/apt,Misericrdia,Lisboa,4,2.0,1.0,False,1.54,2024-07-12,2023-09-30,26,38.70878939451723,-9.147673203621864,1,Joao,2021-06-03,18,False,0.95,0.97,within an hour
974707751319506904,139.0,60,177,Entire home/apt,Santa Maria Maior,Lisboa,3,1.0,1.0,False,4.85,2024-09-05,2023-09-11,17,38.711881881922594,-9.141876608833115,1,Sahar,2018-07-31,58,False,1.0,0.99,within an hour
974720495682711948,133.0,38,308,Entire home/apt,Arroios,Lisboa,9,3.0,1.0,False,3.26,2024-09-03,2023-10-01,1,38.72550476217415,-9.131281860172749,1,Sekai,2023-09-03,38,True,1.0,0.99,within an hour
974743817421829826,107.0,51,336,Entire home/apt,Santa Maria Maior,Lisboa,3,1.0,1.0,False,4.19,2024-08-30,2023-09-16,17,38.71255,-9.14071,1,Sahar,2018-07-31,51,False,1.0,0.99,within an hour
974779548944877030,72.0,20,259,Entire home/apt,Misericrdia,Lisboa,3,1.0,1.0,False,1.71,2024-07-28,2023-10-01,1,38.70985045068129,-9.145759316823147,1,Margarida,2014-05-17,20,True,1.0,1.0,within an hour
975057921971158650,145.0,0,255,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.5,False,0.0,0,0,295,38.72642,-9.14808,31,Blueground,2022-03-01,0,True,0.97,0.99,within a few hours
975058296289318960,117.0,0,333,Entire home/apt,Arroios,Lisboa,4,2.0,1.0,False,0.0,0,0,295,38.7301548,-9.1343533,31,Blueground,2022-03-01,0,False,0.97,0.99,within a few hours
975080250339071705,95.0,9,41,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,2,1.0,1.0,True,0.77,2024-08-14,2023-09-30,14,38.6909333868663,-9.302445969311528,3,Cláudia E Maria João-,2018-05-18,9,True,1.0,1.0,within an hour
975133766653894804,81.0,12,325,Entire home/apt,Misericrdia,Lisboa,4,1.0,1.0,False,2.17,2024-09-02,2024-04-02,15,38.71701,-9.14942,1,Homing,2023-08-28,12,True,1.0,1.0,within an hour
975227978764331927,78.0,18,341,Entire home/apt,Avenidas Novas,Lisboa,4,1.0,1.0,True,1.63,2024-08-07,2023-10-20,1,38.73912144981545,-9.14462001611394,1,Mario,2023-09-07,18,True,1.0,1.0,within a few hours
975284176688183660,86.0,31,2,Private room,Santo Antnio,Lisboa,2,1.0,3.0,False,2.69,2024-08-29,2023-10-05,7,38.72623113136665,-9.14660224372424,2,Francisco,2019-07-12,31,True,1.0,1.0,within an hour
975321993299794869,170.0,27,346,Entire home/apt,Areeiro,Lisboa,2,1.0,1.0,True,2.21,2024-08-25,2023-09-14,4,38.7434588,-9.1412473,1,Oscar Concept,2023-09-07,26,True,0.8,1.0,within an hour
975396875944186829,180.0,30,240,Entire home/apt,Santa Maria Maior,Lisboa,2,1.0,1.0,True,2.53,2024-08-28,2023-09-25,2,38.71057716516417,-9.132993469893837,2,Oksana,2015-02-16,30,True,1.0,0.99,within an hour
975667809072461520,55.0,3,270,Private room,Alverca do Ribatejo e Sobralinho,Vila Franca De Xira,1,1.0,1.0,False,0.65,2024-07-13,2024-04-29,2,38.90668899772827,-9.041245188531336,1,Hugo,2023-06-26,3,False,0.6,0.53,within a day
975899838027486286,165.0,4,357,Private room,Parque das Naes,Lisboa,4,1.0,1.0,False,0.36,2024-08-05,2023-10-16,47,38.76154,-9.1023,1,Olala Homes,2017-05-05,4,True,1.0,0.99,within an hour
975928331995863974,239.0,36,301,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,1.0,True,3.02,2024-09-04,2023-09-23,18,38.6982887,-9.4220993,3,Rahim & Ilona,2016-07-15,36,False,1.0,1.0,within an hour
975959956566116946,106.0,23,346,Entire home/apt,So Vicente,Lisboa,4,2.0,1.5,False,2.09,2024-07-29,2023-10-21,161,38.7191609,-9.1263058,3,BnBird,2016-06-06,23,True,1.0,1.0,within an hour
976021709905507813,127.0,1,336,Entire home/apt,Campolide,Lisboa,4,2.0,1.0,False,0.22,2024-04-30,2024-04-30,9,38.72668729397763,-9.164812089272932,28,Goldsilence,2022-06-23,1,True,0.98,0.99,within an hour
976028359141549896,104.0,23,278,Entire home/apt,Marvila,Lisboa,6,2.0,1.0,False,1.87,2024-09-04,2023-09-12,1,38.748160630626906,-9.102505544310846,1,Daniel,2023-09-08,22,True,1.0,1.0,within an hour
976055417553850381,94.0,5,365,Entire home/apt,Cascais e Estoril,Cascais,4,1.0,1.0,False,0.46,2024-07-28,2023-10-23,18,38.71082206230847,-9.40743854173576,1,Holidu,2021-11-22,5,True,1.0,1.0,within an hour
976289154737604439,80.0,0,269,Entire home/apt,Arroios,Lisboa,1,3.0,1.5,False,0.0,0,0,6,38.73539,-9.13501,1,Ana,2023-08-15,0,False,0.9732574819401446,0.11,a few days or more
976536168852015853,438.0,5,270,Entire home/apt,Arroios,Lisboa,10,5.0,2.0,False,0.41,2024-05-04,2023-09-17,35,38.73418,-9.13299,2,Wàgner,2019-01-16,5,False,0.81,0.66,within an hour
976668233847142985,125.0,6,335,Entire home/apt,Campolide,Lisboa,4,1.0,1.0,False,0.57,2024-07-12,2023-11-06,68,38.73262,-9.16815,2,SmithAndAdams,2023-04-04,6,True,1.0,1.0,within an hour
960009152587869839,352.0,0,72,Entire home/apt,Santa Maria Maior,Lisboa,10,5.0,3.0,False,0.0,0,0,1,38.71126136437076,-9.137480596295166,3,Helena,2023-08-17,0,False,1.0,0.0,within a few hours
960015895642520850,132.0,20,206,Entire home/apt,Ajuda,Lisboa,4,2.0,2.0,True,1.88,2024-09-09,2023-10-31,1,38.702421534773265,-9.193049253967278,4,Margarida,2023-08-17,20,True,1.0,1.0,within an hour
960073912136466896,125.0,7,226,Entire home/apt,Santa Maria Maior,Lisboa,6,2.0,2.0,False,1.08,2024-08-28,2024-03-04,3,38.71352897452847,-9.128435649631964,2,Jardim Do Castelo,2023-08-17,7,True,0.95,1.0,within an hour
960079917401957123,127.0,36,225,Entire home/apt,Santa Maria Maior,Lisboa,6,2.0,2.0,False,2.84,2024-08-20,2023-09-01,3,38.71168522999131,-9.129907123446078,2,Jardim Do Castelo,2023-08-17,31,True,0.95,1.0,within an hour
960080364437047923,125.0,2,229,Entire home/apt,Santo Antnio,Lisboa,2,1.0,1.0,True,0.58,2024-07-04,2024-06-04,45,38.72145,-9.15462,28,Libest,2016-01-26,2,True,1.0,1.0,within an hour
960082693534672882,176.0,7,358,Entire home/apt,Colares,Sintra,6,3.0,3.0,False,0.54,2024-09-08,2023-08-26,26,38.79584004179323,-9.47342779472526,1,Tomás,2013-08-09,6,True,1.0,1.0,within an hour
960084078001766209,131.0,36,232,Entire home/apt,Santa Maria Maior,Lisboa,4,2.0,2.0,False,2.78,2024-08-26,2023-08-23,3,38.7118387750744,-9.129610241033545,2,Jardim Do Castelo,2023-08-17,32,True,0.95,1.0,within an hour
960205429582031364,70.0,0,121,Private room,Pvoa de Santo Adrio e Olival de Basto,Odivelas,2,1.0,1.0,False,0.0,0,0,15,38.78996880233096,-9.167609728537434,2,Pluripatrimonio,2023-08-17,0,False,1.0,1.0,within an hour
960249035589058198,632.0,11,284,Entire home/apt,Barcarena,Oeiras,16,10.0,5.5,False,1.56,2024-09-08,2024-02-16,3,38.73160994,-9.284259,1,Shannon,2016-06-30,11,True,1.0,1.0,within an hour
960555157309055075,54.0,13,68,Private room,Arroios,Lisboa,2,1.0,2.0,False,1.1,2024-08-11,2023-09-26,21,38.721732306948034,-9.133060233119592,3,Luca,2020-03-04,13,True,0.99,1.0,within an hour
960587152592808461,181.0,15,329,Entire home/apt,Cascais e Estoril,Cascais,4,2.0,2.0,False,1.24,2024-08-19,2023-09-17,43,38.70419,-9.40997,3,Portugal Portfolio,2014-12-30,15,True,1.0,0.98,within an hour
960609214950957298,92.0,2,257,Entire home/apt,So Domingos de Benfica,Lisboa,2,1.0,1.0,False,0.61,2024-07-20,2024-06-08,295,38.73896,-9.1621,31,Blueground,2022-03-01,2,False,0.97,0.99,within a few hours
960661270274560336,58.0,1,156,Private room,Carcavelos e Parede,Cascais,2,1.0,1.0,True,0.08,2023-09-01,2023-09-01,3,38.69022,-9.35896,4,Dilma,2012-03-03,0,True,1.0,1.0,within an hour
960667802945108308,115.0,6,239,Entire home/apt,Silveira,Torres Vedras,4,2.0,1.0,True,0.48,2024-04-30,2023-09-06,60,39.13388716163201,-9.38339899106382,3,Alojoeste,2020-01-28,4,True,1.0,1.0,within an hour
960679818496144222,100.0,21,99,Entire home/apt,Ericeira,Mafra,2,1.0,1.0,False,2.67,2024-09-09,2024-01-23,27,38.9670446,-9.418974,4,Ericeira,2015-04-20,21,True,0.97,1.0,within an hour
960712339824070824,450.0,1,363,Entire home/apt,Lourinh e Atalaia,Lourinh,8,4.0,5.5,False,1.0,2024-08-25,2024-08-25,1,39.2394991264678,-9.333064023106097,4,Sarah-Jane,2022-03-09,1,False,1.0,0.5,within a few hours
960727583340670492,253.0,6,198,Entire home/apt,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Sintra,5,2.0,1.0,False,0.47,2024-08-28,2023-08-27,1,38.80725,-9.42834,5,Isabel,2023-08-18,4,True,1.0,1.0,within an hour
960753581725911987,153.0,9,338,Entire home/apt,Ajuda,Lisboa,4,2.0,1.0,False,0.74,2024-08-29,2023-09-17,68,38.70881153441168,-9.193720743521718,2,SmithAndAdams,2023-04-04,9,True,1.0,1.0,within an hour
960804740912079006,185.0,17,253,Entire home/apt,Santo Antnio,Lisboa,6,2.0,1.5,False,1.55,2024-07-25,2023-10-22,48,38.71568,-9.15137,3,Travelservices,2022-01-17,17,False,0.97,0.78,within an hour
960923576637330124,40.0,10,64,Private room,Silveira,Torres Vedras,2,1.0,1.0,False,2.42,2024-09-05,2024-05-14,2,39.091451056238775,-9.36628892385549,2,Adriana,2020-12-20,10,True,1.0,0.95,within an hour
961386566833223297,99.0,23,53,Entire home/apt,Carcavelos e Parede,Cascais,4,1.0,1.0,True,2.01,2024-09-10,2023-10-08,1,38.689861698795035,-9.333656516478172,3,Raphaël,2023-08-18,23,False,1.0,0.96,within an hour
961395416675543703,111.0,37,314,Entire home/apt,Carnaxide e Queijas,Oeiras,6,3.0,2.5,True,3.96,2024-09-10,2023-12-10,1,38.7189866,-9.2595342,2,Roberto,2016-01-11,37,False,1.0,0.96,within an hour
961418386719940989,77.0,15,325,Entire home/apt,Estrela,Lisboa,2,1.0,1.0,True,1.6,2024-09-07,2023-12-08,3,38.7046916,-9.1659065,30,Joana,2018-03-14,15,False,1.0,0.97,within an hour
962133118713085091,63.0,0,165,Entire home/apt,Estrela,Lisboa,4,1.0,1.0,False,0.0,0,0,8,38.7083,-9.15741,2,Edna,2014-02-17,0,True,1.0,1.0,within an hour
962156358627248424,131.0,40,326,Entire home/apt,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Sintra,2,1.0,1.0,True,3.24,2024-09-13,2023-09-11,1,38.79623610366389,-9.392128692364803,2,Rita,2023-08-15,39,True,1.0,1.0,within an hour
962196402026405430,40.0,46,14,Private room,Arroios,Lisboa,1,1.0,1.0,False,3.8,2024-09-13,2023-09-18,1,38.7208786,-9.1318998,1,Valderene,2022-08-27,46,False,0.9,0.92,within a few hours
962298243377714823,80.0,29,342,Entire home/apt,Arroios,Lisboa,3,1.0,1.0,False,2.3,2024-08-19,2023-09-03,1,38.71597699994381,-9.139085119951885,2,Nelly ET JM,2023-08-20,27,False,0.9,0.95,within a few hours
962493277513445100,25.0,66,362,Shared room,Avenidas Novas,Lisboa,14,1.0,3.0,False,5.16,2024-09-10,2023-08-28,6,38.7361066,-9.1563719,1,Md Gulam,2023-05-05,55,True,1.0,0.99,within an hour
966517279572393283,92.0,9,249,Entire home/apt,Encarnao,Mafra,5,2.0,2.0,True,0.74,2024-08-24,2023-09-15,4,39.021578,-9.370149,3,Maria João,2018-07-06,9,True,1.0,1.0,within an hour
966922523418427688,45.0,3,365,Private room,Mina de gua,Amadora,2,1.0,1.0,False,0.24,2024-09-09,2023-09-06,1,38.766324385293515,-9.23323530703783,1,Edviges,2023-08-26,2,True,1.0,1.0,within an hour
967189481722076130,60.0,44,123,Private room,Penha de Frana,Lisboa,3,1.0,1.0,False,3.5,2024-08-16,2023-09-04,143,38.73063,-9.12611,1,Flavio,2018-04-23,42,True,1.0,1.0,within an hour
967189593527378811,40.0,1,173,Entire home/apt,Moita dos Ferreiros,Lourinh,2,1.0,1.0,False,0.09,2023-10-26,2023-10-26,1,39.24806737241711,-9.226603256658946,5,Mónica,2023-08-27,1,False,1.0,0.5,within a day
967220002503271298,174.0,48,339,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,6,3.0,2.0,True,3.88,2024-09-01,2023-09-10,1,38.6877644,-9.3063857,1,Filipa,2023-08-27,47,True,1.0,1.0,within an hour
967327029269598538,49.0,4,55,Entire home/apt,Misericrdia,Lisboa,2,1.0,1.0,False,0.35,2024-06-26,2023-10-06,1,38.7102537,-9.1517486,29,Ashwin,2010-11-30,4,False,0.57,0.3,within a day
967461884374767619,70.0,29,306,Entire home/apt,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",Oeiras,4,0.0,1.0,True,3.39,2024-09-12,2024-01-02,2,38.69082,-9.30199,2,Sónia,2015-01-15,29,False,1.0,0.84,within an hour
967801359593456942,44.0,23,74,Private room,Penha de Frana,Lisboa,2,1.0,2.0,False,1.83,2024-08-25,2023-09-04,21,38.73316,-9.1274,3,Luca,2020-03-04,21,True,0.99,1.0,within an hour
967886614839052704,90.0,3,253,Entire home/apt,Marvila,Lisboa,4,2.0,1.0,False,1.17,2024-07-09,2024-06-30,1,38.74886,-9.10553,7,Svetlana,2018-07-02,3,True,1.0,0.98,within a few hours
967910627586180092,289.0,22,185,Entire home/apt,Misericrdia,Lisboa,10,3.0,2.0,False,4.49,2024-08-16,2024-04-22,1,38.70917,-9.14358,1,Pedro,2023-08-28,22,False,1.0,0.98,within a few hours
967912222037680668,58.0,4,260,Private room,Arroios,Lisboa,4,1.0,1.0,False,0.37,2024-05-31,2023-10-27,12,38.73521,-9.13238,1,Shad,2020-11-28,4,True,0.96,0.99,within an hour
